ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;DS_COMPOSICAO_FEDERACAO;DS_COMPOSICAO_COLIGACAO
2026;BA;2º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / PODE / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / NOVO
2026;RJ;2º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PA;2º SUPLENTE;PT;13-PT/65-PC do B/43-PV;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PSB / REPUBLICANOS / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MDB / AVANTE
2026;TO;GOVERNADOR;PCDOB;13-PT/65-PC do B/43-PV;PDT / PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;SC;SENADOR;UP;#NULO;UP
2026;TO;DEPUTADO FEDERAL;PSB;#NULO;PSB
2026;PA;GOVERNADOR;PSTU;#NULO;PSTU
2026;PB;DEPUTADO FEDERAL;PDT;#NULO;PDT
2026;DF;DEPUTADO DISTRITAL;MOBILIZA;#NULO;MOBILIZA
2026;CE;DEPUTADO FEDERAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;MS;1º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SP;DEPUTADO ESTADUAL;AGIR;#NULO;AGIR
2026;SE;GOVERNADOR;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;ES;SENADOR;UNIÃO;44-UNIÃO/11-PP;PDT / MDB / PODE / AGIR / PSB / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MS;SENADOR;PL;#NULO;PL / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / REPUBLICANOS / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PSD / MDB / PODE / AVANTE
2026;AL;1º SUPLENTE;PODE;#NULO;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PE;GOVERNADOR;PDT;#NULO;REPUBLICANOS / PDT / MDB / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / DC
2026;MA;2º SUPLENTE;PL;#NULO;PL
2026;RO;DEPUTADO FEDERAL;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MS;VICE-GOVERNADOR;PODE;#NULO;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PODE / AVANTE / REPUBLICANOS / PSD / MDB
2026;PB;VICE-GOVERNADOR;DEMOCRATA;#NULO;MDB / DEMOCRATA / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PDT
2026;AL;GOVERNADOR;UNIÃO;44-UNIÃO/11-PP;PDT / PL / DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;GOVERNADOR;UNIÃO;44-UNIÃO/11-PP;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;SE;SENADOR;PL;#NULO;PODE / PL / NOVO
2026;DF;GOVERNADOR;DC;#NULO;REPUBLICANOS / MDB / PODE / PL / DC / MOBILIZA / DEMOCRATA / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AM;VICE-GOVERNADOR;DC;#NULO;PDT / DC / AGIR / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AC;DEPUTADO ESTADUAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AM;DEPUTADO FEDERAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PA;1º SUPLENTE;PSD;#NULO;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PSB / REPUBLICANOS / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MDB / AVANTE
2026;MA;1º SUPLENTE;PDT;#NULO;REPUBLICANOS / PDT / MDB / PODE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;DF;GOVERNADOR;DEMOCRATA;#NULO;REPUBLICANOS / MDB / PODE / PL / DC / MOBILIZA / DEMOCRATA / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MT;VICE-GOVERNADOR;PL;#NULO;MDB / PL / NOVO / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;GO;2º SUPLENTE;PDT;#NULO;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PA;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;REPUBLICANOS / MDB / PSB / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RR;2º SUPLENTE;PSD;#NULO;REPUBLICANOS / PODE / AGIR / PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MS;2º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;BA;DEPUTADO FEDERAL;DC;#NULO;DC
2026;PB;DEPUTADO FEDERAL;AVANTE;#NULO;AVANTE
2026;PE;DEPUTADO FEDERAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RO;DEPUTADO FEDERAL;MISSÃO;#NULO;MISSÃO
2026;AL;VICE-GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;PDT / PL / DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;1º SUPLENTE;PV;13-PT/65-PC do B/43-PV;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AM;SENADOR;PSB;#NULO;PSB / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PODE
2026;CE;GOVERNADOR;PL;#NULO;PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC / AVANTE
2026;PA;2º SUPLENTE;CIDADANIA;45-PSDB/23-CIDADANIA;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PSB / REPUBLICANOS / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MDB / AVANTE
2026;RR;VICE-GOVERNADOR;PP;44-UNIÃO/11-PP;REPUBLICANOS / PODE / AGIR / PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AP;SENADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / PDT / AGIR / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;DF;GOVERNADOR;PSTU;#NULO;PSTU
2026;ES;DEPUTADO FEDERAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MG;VICE-GOVERNADOR;PSTU;#NULO;PSTU
2026;MG;1º SUPLENTE;MDB;#NULO;MDB
2026;SP;DEPUTADO FEDERAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;MG;2º SUPLENTE;CIDADANIA;45-PSDB/23-CIDADANIA;PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;SE;1º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AC;VICE-GOVERNADOR;NOVO;#NULO;REPUBLICANOS / NOVO / PSD / AVANTE
2026;MG;GOVERNADOR;PRD;25-PRD/77-SOLIDARIEDADE;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / MOBILIZA / DC / AGIR
2026;DF;2º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MA;SENADOR;PSD;#NULO;NOVO / PSD
2026;MT;GOVERNADOR;PSD;#NULO;PDT / PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PB;1º SUPLENTE;PV;13-PT/65-PC do B/43-PV;REPUBLICANOS / PODE / MOBILIZA / AGIR / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MG;VICE-GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;PE;GOVERNADOR;PCDOB;13-PT/65-PC do B/43-PV;REPUBLICANOS / PDT / MDB / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / DC
2026;RO;1º SUPLENTE;MDB;#NULO;PDT / MDB
2026;AL;SENADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;PDT / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC
2026;DF;1º SUPLENTE;DC;#NULO;REPUBLICANOS / MDB / PODE / PL / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC / MOBILIZA / DEMOCRATA
2026;AP;VICE-GOVERNADOR;PSTU;#NULO;PSTU
2026;RO;DEPUTADO FEDERAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;TO;1º SUPLENTE;PL;#NULO;PL
2026;MS;VICE-GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SP;DEPUTADO ESTADUAL;AVANTE;#NULO;AVANTE
2026;BA;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;REPUBLICANOS / PODE / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO
2026;CE;2º SUPLENTE;AVANTE;#NULO;PL / DC / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;CE;VICE-GOVERNADOR;NOVO;#NULO;NOVO
2026;RR;1º SUPLENTE;AVANTE;#NULO;AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;ES;2º SUPLENTE;PSDB;45-PSDB/23-CIDADANIA;PDT / MDB / PODE / AGIR / PSB / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;CE;2º SUPLENTE;DC;#NULO;PL / DC / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RN;VICE-GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;PODE / PL / NOVO / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MOBILIZA
2026;RN;GOVERNADOR;UP;#NULO;UP
2026;DF;DEPUTADO FEDERAL;DC;#NULO;DC
2026;AM;DEPUTADO FEDERAL;PSB;#NULO;PSB
2026;PB;DEPUTADO FEDERAL;NOVO;#NULO;NOVO
2026;TO;2º SUPLENTE;DC;#NULO;DC
2026;PR;DEPUTADO FEDERAL;PODE;#NULO;PODE
2026;RJ;GOVERNADOR;NOVO;#NULO;NOVO
2026;AL;DEPUTADO FEDERAL;NOVO;#NULO;NOVO
2026;RJ;DEPUTADO ESTADUAL;AVANTE;#NULO;AVANTE
2026;PA;DEPUTADO ESTADUAL;MDB;#NULO;MDB
2026;RR;GOVERNADOR;PODE;#NULO;REPUBLICANOS / PODE / AGIR / PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;VICE-GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MG;DEPUTADO ESTADUAL;DEMOCRATA;#NULO;DEMOCRATA
2026;AC;DEPUTADO ESTADUAL;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;GO;2º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MT;DEPUTADO FEDERAL;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;BA;DEPUTADO FEDERAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;MG;DEPUTADO FEDERAL;PODE;#NULO;PODE
2026;RJ;VICE-GOVERNADOR;DEMOCRATA;#NULO;REPUBLICANOS / DEMOCRATA
2026;PE;2º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;PODE / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PA;VICE-GOVERNADOR;NOVO;#NULO;PODE / PL / DC / NOVO / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;TO;DEPUTADO ESTADUAL;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;ES;1º SUPLENTE;NOVO;#NULO;NOVO
2026;PI;DEPUTADO ESTADUAL;AVANTE;#NULO;AVANTE
2026;GO;SENADOR;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;BA;GOVERNADOR;UNIÃO;44-UNIÃO/11-PP;REPUBLICANOS / PODE / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO
2026;RN;VICE-GOVERNADOR;PT;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;ES;VICE-GOVERNADOR;PSDB;45-PSDB/23-CIDADANIA;PODE / MDB / AGIR / PSB / PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RJ;SENADOR;PSDB;45-PSDB/23-CIDADANIA;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SP;VICE-GOVERNADOR;PDT;#NULO;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;GO;GOVERNADOR;PSOL;50-PSOL/18-REDE;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;TO;SENADOR;PSB;#NULO;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PDT / PSB / PSD
2026;PR;GOVERNADOR;PV;13-PT/65-PC do B/43-PV;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;GO;GOVERNADOR;MOBILIZA;#NULO;REPUBLICANOS / MDB / PODE / MOBILIZA / DEMOCRATA / AGIR / PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MS;DEPUTADO ESTADUAL;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MS;DEPUTADO ESTADUAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;BA;DEPUTADO FEDERAL;PL;#NULO;PL
2026;RS;VICE-GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;ES;2º SUPLENTE;DEMOCRATA;#NULO;REPUBLICANOS / PL / DEMOCRATA
2026;ES;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;PODE / MDB / AGIR / PSB / PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;SENADOR;PRD;25-PRD/77-SOLIDARIEDADE;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AP;VICE-GOVERNADOR;REPUBLICANOS;#NULO;REPUBLICANOS / PDT / AGIR / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;TO;1º SUPLENTE;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PDT / PSB / PSD
2026;MA;VICE-GOVERNADOR;MDB;#NULO;MDB / PDT / REPUBLICANOS / PODE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AL;DEPUTADO ESTADUAL;MISSÃO;#NULO;MISSÃO
2026;RN;2º SUPLENTE;PRD;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / MDB / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / AVANTE
2026;RO;VICE-GOVERNADOR;PP;44-UNIÃO/11-PP;REPUBLICANOS / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;GOVERNADOR;DEMOCRATA;#NULO;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PI;VICE-GOVERNADOR;DC;#NULO;DC
2026;RO;DEPUTADO ESTADUAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MA;DEPUTADO FEDERAL;AVANTE;#NULO;AVANTE
2026;BA;SENADOR;PSOL;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PI;DEPUTADO ESTADUAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;MS;SENADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AC;SENADOR;NOVO;#NULO;REPUBLICANOS / PSD / AVANTE / NOVO
2026;MA;VICE-GOVERNADOR;REPUBLICANOS;#NULO;MDB / PDT / REPUBLICANOS / PODE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PB;2º SUPLENTE;PDT;#NULO;MDB / DEMOCRATA / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PDT
2026;MG;2º SUPLENTE;PSB;#NULO;PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PR;GOVERNADOR;MDB;#NULO;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MA;VICE-GOVERNADOR;PCB;#NULO;PCB
2026;BA;DEPUTADO ESTADUAL;PL;#NULO;PL
2026;PI;DEPUTADO ESTADUAL;PSD;#NULO;PSD
2026;SE;2º SUPLENTE;MDB;#NULO;MDB
2026;PI;VICE-GOVERNADOR;PV;13-PT/65-PC do B/43-PV;REPUBLICANOS / PDT / MDB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
